price,suburb,region,house_type,bedrooms,bathrooms,floor_area,land_size,furnished,has_pool,has_solar,has_borehole,has_garage,has_garden,has_security,has_inverter,has_generator,amenities_count,missing_suburb,missing_region,location_issue,price_per_sqm_floor,price_per_hectare,price_per_bed,price_per_bath,size_ratio,value_density,amenity_score,energy_score,maintenance_burden,modern_amenities,bed_quality,bath_ratio,land_efficiency,segment,data_quality_score,log_price,house_category,segment_encoded,region_price_enc,suburb_price_enc,house_category_encoded,is_House,is_Townhouse,total_amenities,room_density,floor_to_land_ratio,bed_bath_ratio,listings_per_region,listings_per_suburb,renewable_energy_index,luxury_indicator,premium_indicator
230000.0,Greendale,Harare East,5 Bedroom House,5.0,3.0,200.0,500.0,0,0,0,1,1,1,0,0,0,3,0,0,0,1150.0,4600000.0,46000.0,76666.66666666667,0.4,460.0,2,1,1,0,0.025,0.6,0.4,Mid,7,12.345838935721968,House,1,250000.0,230000.0,0,True,False,3,0.025,0.4,1.6666666666666667,177,53,0.25,0,0
360000.0,Greendale North,Harare North,3 Bedroom House,3.0,2.0,500.0,4048.0,0,0,0,1,1,1,0,0,0,3,0,0,0,720.0,889328.0632411067,120000.0,180000.0,0.1235177865612648,88.93280632411067,2,1,1,0,0.006,0.6666666666666666,0.1235177865612648,Premium,7,12.793862088206213,House,2,470000.0,300000.0,0,True,False,3,0.006,0.12351778656126482,1.5,659,19,0.25,0,1
215000.0,Hatfield,Harare South,3 Bedroom House,3.0,2.0,800.0,4161.0,0,0,0,0,0,1,0,0,0,1,0,0,0,268.75,516702.7156933429,71666.66666666667,107500.0,0.1922614756068252,51.6702715693343,1,0,1,0,0.00375,0.6666666666666666,0.1922614756068252,Mid,7,12.278397958261774,House,1,145000.0,215000.0,0,True,False,1,0.00375,0.19226147560682527,1.5,221,39,0.0,0,0
195000.0,Hatfield,Harare South,4 Bedroom House,4.0,3.0,300.0,4000.0,0,1,0,1,0,1,0,0,0,3,0,0,0,650.0,487500.0,48750.0,65000.0,0.075,48.75,2,1,2,0,0.0133333333333333,0.75,0.075,Mid,7,12.180759965737863,House,1,145000.0,215000.0,0,True,False,3,0.013333333333333334,0.075,1.3333333333333333,221,39,0.25,0,0
80000.0,Waterfalls,Harare South,6 Unit Townhouse Complex,4.0,2.0,500.0,700.0,0,0,0,0,0,1,1,0,0,2,0,0,0,160.0,1142857.1428571427,20000.0,40000.0,0.7142857142857143,114.28571428571428,2,0,1,0,0.008,0.5,,Budget,7,11.289794413577894,Townhouse,0,145000.0,135000.0,1,False,True,2,0.008,0.7142857142857143,2.0,221,49,0.0,0,0
35000.0,Zengeza,Chitungwiza,3 Bedroom House,3.0,2.0,180.0,270.0,0,0,0,0,0,1,0,0,0,1,0,0,0,194.44444444444449,1296296.2962962964,11666.666666666666,17500.0,0.6666666666666666,129.62962962962962,1,0,1,0,0.0166666666666666,0.6666666666666666,0.6666666666666666,Budget,7,10.463131911491969,House,0,35000.0,35000.0,0,True,False,1,0.016666666666666666,0.6666666666666666,1.5,17,9,0.0,0,0
50000.0,Unknown,Unknown,2 Bedroom House,2.0,1.0,100.0,1200.0,0,0,1,1,1,1,0,0,0,4,1,1,1,500.0,416666.6666666667,25000.0,50000.0,0.0833333333333333,41.66666666666666,2,2,1,1,0.02,0.5,0.0833333333333333,Budget,7,10.819798284210286,House,0,105000.0,105000.0,0,True,False,4,0.02,0.08333333333333333,2.0,182,182,0.5,0,0
300000.0,Sandton Park,Harare West,5 Bedroom House,5.0,4.0,800.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.0,1500000.0,60000.0,75000.0,0.4,150.0,0,0,0,0,0.00625,0.8,0.4,Premium,7,12.611541086966117,House,2,200000.0,140000.0,0,True,False,0,0.00625,0.4,1.25,374,28,0.0,0,1
120000.0,Fairview,Harare West,4 Bedroom House,4.0,4.0,200.0,800.0,0,0,0,0,1,1,0,0,0,2,0,0,0,600.0,1500000.0,30000.0,30000.0,0.25,150.0,2,0,1,0,0.02,1.0,0.25,Mid,7,11.695255355062796,House,1,200000.0,150000.0,0,True,False,2,0.02,0.25,1.0,374,15,0.0,0,0
80000.0,Zimre Park,Harare East,4 Bedroom House,4.0,2.0,150.0,500.0,0,0,0,0,1,1,1,0,0,3,0,0,0,533.3333333333334,1600000.0,20000.0,40000.0,0.3,160.0,3,0,1,0,0.0266666666666666,0.5,0.3,Budget,7,11.289794413577894,House,0,250000.0,90000.0,0,True,False,3,0.02666666666666667,0.3,2.0,177,29,0.0,0,0
280000.0,Quinnington,Harare North,4 Bedroom Townhouse Complex,4.0,4.0,282.0,500.0,0,0,0,1,1,1,1,0,0,4,0,0,0,992.9078014184396,5600000.0,70000.0,70000.0,0.564,560.0,3,1,1,0,0.0141843971631205,1.0,0.564,Premium,7,12.54254845357358,Townhouse,2,470000.0,350000.0,1,False,True,4,0.014184397163120567,0.564,1.0,659,17,0.25,0,1
270000.0,Old Windsor,Ruwa,5 Bedroom House,5.0,3.0,470.0,2000.0,0,0,1,1,0,1,1,0,0,4,0,0,0,574.468085106383,1350000.0,54000.0,90000.0,0.235,135.0,2,2,1,1,0.0106382978723404,0.6,0.235,Premium,7,12.506180941677355,House,2,91500.0,270000.0,0,True,False,4,0.010638297872340425,0.235,1.6666666666666667,50,5,0.5,0,1
1000000.0,Glen Lorne,Harare North,5 Bedroom House,5.0,6.0,500.0,5654.0,0,1,1,1,1,1,0,0,0,5,0,0,0,2000.0,1768659.3562079945,200000.0,166666.66666666666,0.0884329678103997,176.86593562079943,3,2,2,1,,1.2,,Luxury,7,13.815511557963774,House,3,470000.0,650000.0,0,True,False,5,0.01,0.08843296781039972,0.8333333333333334,659,55,0.5,1,1
380000.0,Greendale North,Harare North,5 Bedroom House,5.0,4.0,500.0,3642.0,0,1,0,1,1,1,0,0,0,4,0,0,0,760.0,1043382.756727073,76000.0,95000.0,0.1372872048325096,104.3382756727073,3,1,2,0,,0.8,,Premium,7,12.847929163278051,House,2,470000.0,300000.0,0,True,False,4,0.01,0.1372872048325096,1.25,659,19,0.25,0,1
86000.0,Waterfalls,Harare South,5 Bedroom House,5.0,2.0,300.0,940.0,0,0,0,0,1,1,0,0,0,2,0,0,0,286.6666666666667,914893.6170212766,17200.0,43000.0,0.3191489361702128,91.48936170212764,2,0,1,0,0.0166666666666666,0.4,0.3191489361702128,Budget,7,11.362114203075018,House,0,145000.0,135000.0,0,True,False,2,0.016666666666666666,0.3191489361702128,2.5,221,49,0.0,0,0
580000.0,Gunhill,Harare North,5 Bedroom House,5.0,4.0,500.0,2600.0,0,1,0,1,1,1,0,0,0,4,0,0,0,1160.0,2230769.2307692305,116000.0,145000.0,0.1923076923076923,223.07692307692307,3,1,2,0,,0.8,,Luxury,7,13.270785106659046,House,3,470000.0,580000.0,0,True,False,4,0.01,0.19230769230769232,1.25,659,13,0.25,1,1
45000.0,Unknown,Unknown,4 Bedroom House,4.0,2.0,140.0,450.0,0,0,0,1,0,1,1,0,0,3,1,1,1,321.42857142857144,1000000.0,11250.0,22500.0,0.3111111111111111,100.0,2,1,1,0,0.0285714285714285,0.5,0.3111111111111111,Budget,7,10.714439990727769,House,0,105000.0,105000.0,0,True,False,3,0.02857142857142857,0.3111111111111111,2.0,182,182,0.25,0,0
300000.0,Avondale West,Harare West,3 Bedroom House,3.0,2.0,120.0,793.0,0,0,1,1,0,1,0,0,0,3,0,0,0,2500.0,3783102.1437578816,100000.0,150000.0,0.1513240857503152,378.3102143757881,1,2,1,1,0.025,0.6666666666666666,0.1513240857503152,Premium,7,12.611541086966117,House,2,200000.0,280000.0,0,True,False,3,0.025,0.15132408575031525,1.5,374,19,0.5,0,1
450000.0,Helensvale,Harare North,3 Bedroom House,3.0,2.0,400.0,3950.0,0,0,0,0,1,1,0,0,0,2,0,0,0,1125.0,1139240.506329114,150000.0,225000.0,0.1012658227848101,113.9240506329114,2,0,1,0,0.0075,0.6666666666666666,0.1012658227848101,Premium,7,13.017005083966255,House,2,470000.0,650000.0,0,True,False,2,0.0075,0.10126582278481013,1.5,659,30,0.0,0,1
300000.0,Avondale,Harare North,3 Bedroom Townhouse Complex,3.0,3.0,400.0,600.0,0,1,0,0,1,1,1,0,0,4,0,0,0,750.0,5000000.0,100000.0,100000.0,0.6666666666666666,500.0,4,0,2,0,0.0075,1.0,0.6666666666666666,Premium,7,12.611541086966117,Townhouse,2,470000.0,350000.0,1,False,True,4,0.0075,0.6666666666666666,1.0,659,16,0.0,0,1
105000.0,Hatfield,Harare South,4 Bedroom Townhouse Complex,4.0,2.0,400.0,610.0,0,0,0,0,1,1,0,0,0,2,0,0,0,262.5,1721311.475409836,26250.0,52500.0,0.6557377049180327,172.13114754098362,2,0,1,0,0.01,0.5,0.6557377049180327,Budget,7,11.561725152903833,Townhouse,0,145000.0,215000.0,1,False,True,2,0.01,0.6557377049180327,2.0,221,39,0.0,0,0
1300000.0,Chisipite,Harare North,4 Bedroom House,4.0,2.0,310.0,8094.0,0,0,0,1,1,1,0,0,0,3,0,0,0,4193.548387096775,1606127.9960464542,325000.0,650000.0,0.0382999752903385,160.6127996046454,2,1,1,0,0.0129032258064516,0.5,0.0382999752903385,Luxury,7,14.077875591662238,House,3,470000.0,617500.0,0,True,False,3,0.012903225806451613,0.038299975290338524,2.0,659,24,0.25,1,1
400000.0,Helensvale,Harare North,4 Bedroom Townhouse Complex,4.0,3.0,500.0,2248.0,0,0,1,0,0,1,0,0,0,2,0,0,0,800.0,1779359.4306049822,100000.0,133333.33333333334,0.2224199288256227,177.93594306049823,1,1,1,1,0.008,0.75,0.2224199288256227,Premium,7,12.899222326086994,Townhouse,2,470000.0,650000.0,1,False,True,2,0.008,0.22241992882562278,1.3333333333333333,659,30,0.25,0,1
650000.0,Mount Pleasant,Harare North,4 Bedroom House,4.0,3.0,400.0,5500.0,0,1,0,1,0,1,1,0,0,4,0,0,0,1625.0,1181818.1818181816,162500.0,216666.66666666663,0.0727272727272727,118.1818181818182,3,1,2,0,0.01,0.75,0.0727272727272727,Luxury,7,13.384729180332174,House,3,470000.0,477500.0,0,True,False,4,0.01,0.07272727272727272,1.3333333333333333,659,52,0.25,1,1
270000.0,Carrick Creagh,Harare North,4 Bedroom House,4.0,2.0,300.0,2000.0,0,0,0,0,0,1,0,0,0,1,0,0,0,900.0,1350000.0,67500.0,135000.0,0.15,135.0,1,0,1,0,,0.5,,Premium,7,12.506180941677355,House,2,470000.0,370000.0,0,True,False,1,0.013333333333333334,0.15,2.0,659,14,0.0,0,1
1000000.0,Brookview,Harare North,5 Bedroom House,5.0,4.0,500.0,3600.0,0,0,1,1,1,1,1,0,1,6,0,0,0,2000.0,2777777.777777778,200000.0,250000.0,0.1388888888888889,277.77777777777777,3,3,2,2,0.01,0.8,0.1388888888888889,Luxury,7,13.815511557963774,House,3,470000.0,475000.0,0,True,False,6,0.01,0.1388888888888889,1.25,659,18,0.75,1,1
130000.0,New Marlborough,Harare West,3 Bedroom House,3.0,2.0,300.0,500.0,0,0,0,1,1,1,1,0,0,4,0,0,0,433.3333333333333,2600000.0,43333.333333333336,65000.0,0.6,260.0,3,1,1,0,0.01,0.6666666666666666,0.6,Mid,7,11.775297421715829,House,1,200000.0,177500.0,0,True,False,4,0.01,0.6,1.5,374,14,0.25,0,0
50000.0,Unknown,Unknown,4 Bedroom House,4.0,2.0,120.0,240.0,0,0,0,0,0,1,0,0,0,1,1,1,1,416.6666666666667,2083333.3333333333,12500.0,25000.0,0.5,208.33333333333331,1,0,1,0,0.0333333333333333,0.5,0.5,Budget,7,10.819798284210286,House,0,105000.0,105000.0,0,True,False,1,0.03333333333333333,0.5,2.0,182,182,0.0,0,0
580000.0,Pomona,Harare North,5 Bedroom Townhouse Complex,5.0,5.0,800.0,900.0,0,0,0,1,1,1,1,0,0,4,0,0,0,725.0,6444444.444444445,116000.0,116000.0,0.8888888888888888,644.4444444444445,3,1,1,0,0.00625,1.0,0.8888888888888888,Luxury,7,13.270785106659046,Townhouse,3,470000.0,400000.0,1,False,True,4,0.00625,0.8888888888888888,1.0,659,34,0.25,1,1
80000.0,Crowhill Views,Harare North,4 Bedroom House,4.0,3.0,400.0,1250.0,0,1,0,1,1,1,0,0,0,4,0,0,0,200.0,640000.0,20000.0,26666.666666666668,0.32,64.0,3,1,2,0,0.01,0.75,0.32,Budget,7,11.289794413577894,House,0,470000.0,92500.0,0,True,False,4,0.01,0.32,1.3333333333333333,659,20,0.25,0,0
295000.0,Mandara,Harare East,4 Bedroom Townhouse Complex,4.0,3.0,196.0,500.0,0,0,1,1,0,1,1,0,0,4,0,0,0,1505.1020408163265,5900000.0,73750.0,98333.33333333331,0.392,590.0,2,2,1,1,0.0204081632653061,0.75,0.392,Premium,7,12.59473402514672,Townhouse,2,250000.0,300000.0,1,False,True,4,0.02040816326530612,0.392,1.3333333333333333,177,30,0.5,0,1
190000.0,Pomona,Harare North,3 Bedroom Townhouse Complex,3.0,2.0,500.0,8099.0,0,0,0,1,0,1,1,0,0,3,0,0,0,380.0,234596.86381034696,63333.333333333336,95000.0,0.0617360167921965,23.459686381034697,2,1,1,0,0.006,0.6666666666666666,0.0617360167921965,Mid,7,12.154784614286667,Townhouse,1,470000.0,400000.0,1,False,True,3,0.006,0.06173601679219657,1.5,659,34,0.25,0,0
32000.0,Manyame Park,Chitungwiza,3 Bedroom House,3.0,2.0,120.0,350.0,0,0,0,0,0,1,0,0,0,1,0,0,0,266.6666666666667,914285.7142857142,10666.666666666666,16000.0,0.3428571428571428,91.42857142857144,1,0,1,0,0.025,0.6666666666666666,0.3428571428571428,Budget,7,10.373522431293592,House,0,35000.0,40000.0,0,True,False,1,0.025,0.34285714285714286,1.5,17,5,0.0,0,0
110000.0,Crowhill Views,Harare North,4 Bedroom House,4.0,2.0,400.0,1000.0,0,0,1,0,1,1,0,0,0,3,0,0,0,275.0,1100000.0,27500.0,55000.0,0.4,110.0,2,1,1,1,0.01,0.5,0.4,Budget,7,11.60824473564232,House,0,470000.0,92500.0,0,True,False,3,0.01,0.4,2.0,659,20,0.25,0,0
90000.0,Zimre Park,Harare East,4 Bedroom House,4.0,2.0,300.0,1000.0,0,0,0,0,1,1,0,0,0,2,0,0,0,300.0,900000.0,22500.0,45000.0,0.3,90.0,2,0,1,0,,0.5,,Budget,7,11.407576060361786,House,0,250000.0,90000.0,0,True,False,2,0.013333333333333334,0.3,2.0,177,29,0.0,0,0
43000.0,Unknown,Unknown,3 Bedroom House,3.0,2.0,180.0,300.0,0,0,0,0,0,1,0,0,0,1,1,1,1,238.88888888888889,1433333.3333333335,14333.333333333334,21500.0,0.6,143.33333333333334,1,0,1,0,0.0166666666666666,0.6666666666666666,0.6,Budget,7,10.66897865021924,House,0,105000.0,105000.0,0,True,False,1,0.016666666666666666,0.6,1.5,182,182,0.0,0,0
550000.0,Vainona,Harare North,4 Bedroom House,4.0,3.0,4000.0,5066.0,0,0,0,0,1,1,1,0,0,3,0,0,0,137.5,1085669.1669956571,137500.0,183333.3333333333,0.7895775759968416,108.56691669956574,3,0,1,0,0.001,0.75,0.7895775759968416,Luxury,7,13.21767537538882,House,3,470000.0,350000.0,0,True,False,3,0.001,0.7895775759968416,1.3333333333333333,659,17,0.0,1,1
105000.0,Unknown,Unknown,2 Bedroom House,2.0,2.0,400.0,2716.0,0,0,1,1,1,1,0,0,0,4,1,1,1,262.5,386597.9381443299,52500.0,52500.0,0.1472754050073637,38.65979381443299,2,2,1,1,0.005,1.0,0.1472754050073637,Budget,7,11.561725152903833,House,0,105000.0,105000.0,0,True,False,4,0.005,0.14727540500736377,1.0,182,182,0.5,0,0
55000.0,Glen View,Harare High Density,4 Bedroom House,4.0,2.0,300.0,300.0,0,0,0,0,1,1,1,0,0,3,0,0,0,183.33333333333331,1833333.3333333333,13750.0,27500.0,1.0,183.33333333333331,3,0,1,0,,0.5,,Budget,7,10.915106645867503,House,0,45000.0,44500.0,0,True,False,3,0.013333333333333334,1.0,2.0,81,8,0.0,0,0
70000.0,Southview Park,Harare South,4 Bedroom House,4.0,2.0,300.0,240.0,0,0,1,1,0,1,0,0,0,3,0,0,0,233.33333333333331,2916666.6666666665,17500.0,35000.0,1.25,291.6666666666667,1,2,1,1,,0.5,,Budget,7,11.156264806643742,House,0,145000.0,50000.0,0,True,False,3,0.013333333333333334,1.25,2.0,221,6,0.5,0,0
1100000.0,Borrowdale,Harare North,3 Bedroom House,3.0,2.0,450.0,4480.0,0,0,0,0,1,1,0,0,0,2,0,0,0,2444.4444444444443,2455357.1428571427,366666.6666666667,550000.0,0.1004464285714285,245.53571428571428,2,0,1,0,0.0066666666666666,0.6666666666666666,0.1004464285714285,Luxury,7,13.910821646859096,House,3,470000.0,700000.0,0,True,False,2,0.006666666666666667,0.10044642857142858,1.5,659,63,0.0,1,1
125000.0,Sandton Park,Harare West,6 Bedroom House,6.0,4.0,600.0,950.0,0,0,0,0,0,1,0,0,0,1,0,0,0,208.33333333333331,1315789.4736842106,20833.33333333333,31250.0,0.631578947368421,131.57894736842104,1,0,1,0,0.01,0.6666666666666666,0.631578947368421,Mid,7,11.736077016252436,House,1,200000.0,140000.0,0,True,False,1,0.01,0.631578947368421,1.5,374,28,0.0,0,0
180000.0,Unknown,Unknown,9 Bedroom House,9.0,9.0,1000.0,5149.0,0,1,1,0,0,1,0,0,0,3,1,1,1,180.0,349582.4431928529,20000.0,20000.0,0.1942124684404738,34.9582443192853,2,1,2,1,,1.0,,Mid,7,12.100717685412471,House,1,105000.0,105000.0,0,True,False,3,0.009,0.19421246844047388,1.0,182,182,0.25,0,0
295000.0,Mount Pleasant,Harare North,4 Bedroom Townhouse Complex,4.0,3.0,408.0,4567.0,0,0,1,1,0,1,1,0,0,4,0,0,0,723.0392156862745,645938.252682286,73750.0,98333.33333333331,0.0893365447777534,64.5938252682286,2,2,1,1,0.0098039215686274,0.75,0.0893365447777534,Premium,7,12.59473402514672,Townhouse,2,470000.0,477500.0,1,False,True,4,0.00980392156862745,0.08933654477775345,1.3333333333333333,659,52,0.5,0,1
11000.0,Rydale Ridge Park,Harare West,4 Bedroom Townhouse Complex,4.0,2.0,240.0,4000.0,0,0,1,1,1,1,0,0,0,4,0,0,0,45.833333333333336,27500.0,2750.0,5500.0,0.06,2.75,2,2,1,1,0.0166666666666666,0.5,0.06,Budget,7,9.305741456739437,Townhouse,0,200000.0,39500.0,1,False,True,4,0.016666666666666666,0.06,2.0,374,2,0.5,0,0
180000.0,Unknown,Unknown,4 Bedroom House,4.0,2.0,296.0,2508.0,0,1,0,1,1,1,0,0,0,4,1,1,1,608.1081081081081,717703.3492822966,45000.0,90000.0,0.1180223285486443,71.77033492822966,3,1,2,0,0.0135135135135135,0.5,0.1180223285486443,Mid,7,12.100717685412471,House,1,105000.0,105000.0,0,True,False,4,0.013513513513513514,0.11802232854864433,2.0,182,182,0.25,0,0
190000.0,Unknown,Unknown,4 Bedroom House,4.0,2.0,500.0,60000.0,0,0,0,1,1,1,0,0,0,3,1,1,1,380.0,31666.666666666668,47500.0,95000.0,0.0083333333333333,3.1666666666666665,2,1,1,0,0.008,0.5,0.0083333333333333,Mid,7,12.154784614286667,House,1,105000.0,105000.0,0,True,False,3,0.008,0.008333333333333333,2.0,182,182,0.25,0,0
25000.0,Manyame Park,Chitungwiza,4 Bedroom House,4.0,2.0,100.0,200.0,0,0,0,0,0,1,0,0,0,1,0,0,0,250.0,1250000.0,6250.0,12500.0,0.5,125.0,1,0,1,0,0.04,0.5,0.5,Budget,7,10.12667110305036,House,0,35000.0,40000.0,0,True,False,1,0.04,0.5,2.0,17,5,0.0,0,0
110000.0,Fitchlea,Kwekwe,3 Bedroom House,3.0,1.0,400.0,1289.0,0,0,1,0,0,1,0,0,0,2,0,0,0,275.0,853374.7090768038,36666.66666666666,110000.0,0.3103180760279286,85.33747090768037,1,1,1,1,0.0075,0.3333333333333333,0.3103180760279286,Budget,7,11.60824473564232,House,0,70000.0,110000.0,0,True,False,2,0.0075,0.3103180760279286,3.0,4,1,0.25,0,0
75000.0,Woodville Park,Bulawayo North,3 Bedroom House,3.0,1.0,90.0,5100.0,0,0,0,0,0,1,1,0,0,2,0,0,0,833.3333333333334,147058.82352941178,25000.0,75000.0,0.0176470588235294,14.705882352941176,2,0,1,0,0.0333333333333333,0.3333333333333333,0.0176470588235294,Budget,7,11.225256725762891,House,0,80000.0,75000.0,0,True,False,2,0.03333333333333333,0.01764705882352941,3.0,25,1,0.0,0,0
225000.0,Greendale,Harare East,3 Bedroom House,3.0,2.0,250.0,533.0,0,0,1,0,1,1,1,0,0,4,0,0,0,900.0,4221388.367729832,75000.0,112500.0,0.4690431519699812,422.1388367729831,3,1,1,1,,0.6666666666666666,,Mid,7,12.323860125621126,House,1,250000.0,230000.0,0,True,False,4,0.012,0.46904315196998125,1.5,177,53,0.25,0,0
280000.0,Matsheumhlope,Bulawayo East,7 Bedroom House,7.0,4.0,900.0,5000.0,0,1,0,1,1,1,0,0,0,4,0,0,0,311.1111111111111,560000.0,40000.0,70000.0,0.18,56.0,3,1,2,0,0.0077777777777777,0.5714285714285714,0.18,Premium,7,12.54254845357358,House,2,220000.0,250000.0,0,True,False,4,0.0077777777777777776,0.18,1.75,79,5,0.25,0,1
310000.0,Monavale,Harare West,6 Bedroom House,6.0,3.0,900.0,4020.0,0,1,1,0,1,1,0,0,0,4,0,0,0,344.44444444444446,771144.2786069651,51666.66666666666,103333.33333333331,0.2238805970149253,77.11442786069652,3,1,2,1,0.0066666666666666,0.5,0.2238805970149253,Premium,7,12.644330802262578,House,2,200000.0,217750.0,0,True,False,4,0.006666666666666667,0.22388059701492538,2.0,374,12,0.25,0,1
180000.0,Knowe,Norton,5 Bedroom House,5.0,3.0,190.0,1775.0,0,0,0,0,1,1,0,0,0,2,0,0,0,947.3684210526316,1014084.5070422536,36000.0,60000.0,0.1070422535211267,101.40845070422536,2,0,1,0,0.0263157894736842,0.6,0.1070422535211267,Mid,7,12.100717685412471,House,1,125000.0,130000.0,0,True,False,2,0.02631578947368421,0.10704225352112676,1.6666666666666667,16,8,0.0,0,0
165000.0,Belvedere,Harare West,6 Bedroom House,6.0,6.0,1025.0,620.0,0,0,1,1,1,1,1,0,0,5,0,0,0,160.97560975609755,2661290.3225806453,27500.0,27500.0,1.653225806451613,266.1290322580645,3,2,1,1,0.0058536585365853,1.0,1.653225806451613,Mid,7,12.013706813470414,House,1,200000.0,250000.0,0,True,False,5,0.005853658536585366,1.653225806451613,1.0,374,20,0.5,0,0
215000.0,Riverside South,Bulawayo East,3 Bedroom House,3.0,2.0,250.0,8094.0,0,1,0,0,1,1,0,0,0,3,0,0,0,860.0,265628.8608846059,71666.66666666667,107500.0,0.0308870768470471,26.562886088460587,3,0,2,0,3.0,0.6666666666666666,0.0001235483073881,Mid,7,12.278397958261774,House,1,220000.0,240000.0,0,True,False,3,0.012,0.030887076847047196,1.5,79,3,0.0,0,0
135000.0,Zimre Park,Harare East,5 Bedroom House,5.0,3.0,700.0,1000.0,0,0,0,0,1,1,0,0,0,2,0,0,0,192.8571428571429,1350000.0,27000.0,45000.0,0.7,135.0,2,0,1,0,0.0071428571428571,0.6,0.7,Mid,7,11.81303746480054,House,1,250000.0,90000.0,0,True,False,2,0.007142857142857143,0.7,1.6666666666666667,177,29,0.0,0,0
160000.0,Fairview,Harare West,4 Bedroom House,4.0,2.0,220.0,997.0,0,0,0,0,0,1,0,0,0,1,0,0,0,727.2727272727273,1604814.44332999,40000.0,80000.0,0.2206619859578736,160.481444332999,1,0,1,0,0.0181818181818181,0.5,0.2206619859578736,Mid,7,11.982935344196433,House,1,200000.0,150000.0,0,True,False,1,0.01818181818181818,0.22066198595787362,2.0,374,15,0.0,0,0
145000.0,Arlington,Harare South,4 Bedroom House,4.0,2.0,200.0,450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,725.0,3222222.2222222225,36250.0,72500.0,0.4444444444444444,322.22222222222223,0,0,0,0,0.02,0.5,0.4444444444444444,Mid,7,11.884495917930655,House,1,145000.0,190000.0,0,True,False,0,0.02,0.4444444444444444,2.0,221,47,0.0,0,0
1500000.0,Chisipite,Harare North,5 Bedroom House,5.0,2.0,500.0,2600.0,0,0,0,1,0,1,0,0,0,2,0,0,0,3000.0,5769230.769230769,300000.0,750000.0,0.1923076923076923,576.9230769230769,1,1,1,0,,0.4,,Luxury,7,14.220976332738882,House,3,470000.0,617500.0,0,True,False,2,0.01,0.19230769230769232,2.5,659,24,0.25,1,1
550000.0,Chisipite,Harare North,7 Bedroom House,7.0,4.0,550.0,2100.0,0,0,0,1,0,1,0,0,0,2,0,0,0,1000.0,2619047.619047619,78571.42857142857,137500.0,0.2619047619047619,261.9047619047619,1,1,1,0,0.0127272727272727,0.5714285714285714,0.2619047619047619,Luxury,7,13.21767537538882,House,3,470000.0,617500.0,0,True,False,2,0.012727272727272728,0.2619047619047619,1.75,659,24,0.25,1,1
69000.0,Cold Comfort,Harare West,3 Bedroom House,3.0,2.0,150.0,400.0,0,0,0,0,0,1,1,0,0,2,0,0,0,460.0,1725000.0,23000.0,34500.0,0.375,172.5,2,0,1,0,0.02,0.6666666666666666,0.375,Budget,7,11.141876276228,House,0,200000.0,80000.0,0,True,False,2,0.02,0.375,1.5,374,7,0.0,0,0
120000.0,Mainway Meadows,Harare South,3 Bedroom House,3.0,2.0,350.0,540.0,0,0,0,1,1,1,0,0,0,3,0,0,0,342.85714285714283,2222222.222222222,40000.0,60000.0,0.6481481481481481,222.22222222222223,2,1,1,0,0.0085714285714285,0.6666666666666666,0.6481481481481481,Mid,7,11.695255355062796,House,1,145000.0,110000.0,0,True,False,3,0.008571428571428572,0.6481481481481481,1.5,221,16,0.25,0,0
230000.0,Ridgeview,Harare West,4 Bedroom House,4.0,3.0,800.0,1200.0,0,0,0,1,1,1,0,0,0,3,0,0,0,287.5,1916666.6666666667,57500.0,76666.66666666667,0.6666666666666666,191.66666666666663,2,1,1,0,0.005,0.75,0.6666666666666666,Mid,7,12.345838935721968,House,1,200000.0,230000.0,0,True,False,3,0.005,0.6666666666666666,1.3333333333333333,374,1,0.25,0,0
190000.0,Waterfalls,Harare South,4 Bedroom House,4.0,3.0,750.0,1898.0,0,0,0,1,1,1,1,0,0,4,0,0,0,253.33333333333331,1001053.7407797682,47500.0,63333.333333333336,0.3951527924130664,100.10537407797682,3,1,1,0,0.0053333333333333,0.75,0.3951527924130664,Mid,7,12.154784614286667,House,1,145000.0,135000.0,0,True,False,4,0.005333333333333333,0.3951527924130664,1.3333333333333333,221,49,0.25,0,0
160000.0,Waterfalls,Harare South,3 Bedroom House,3.0,2.0,500.0,4052.0,0,0,0,0,1,1,0,0,0,2,0,0,0,320.0,394866.7324777888,53333.333333333336,80000.0,0.1233958538993089,39.48667324777888,2,0,1,0,0.006,0.6666666666666666,0.1233958538993089,Mid,7,11.982935344196433,House,1,145000.0,135000.0,0,True,False,2,0.006,0.12339585389930899,1.5,221,49,0.0,0,0
215000.0,Hatfield,Harare South,5 Bedroom House,5.0,2.0,500.0,4600.0,0,1,0,1,0,1,0,0,0,3,0,0,0,430.0,467391.30434782605,43000.0,107500.0,0.108695652173913,46.73913043478261,2,1,2,0,0.01,0.4,0.108695652173913,Mid,7,12.278397958261774,House,1,145000.0,215000.0,0,True,False,3,0.01,0.10869565217391304,2.5,221,39,0.25,0,0
160000.0,Knowe,Norton,7 Bedroom House,7.0,4.0,400.0,2278.0,0,0,0,0,1,1,0,0,0,2,0,0,0,400.0,702370.5004389816,22857.14285714286,40000.0,0.1755926251097453,70.23705004389815,2,0,1,0,0.0175,0.5714285714285714,0.1755926251097453,Mid,7,11.982935344196433,House,1,125000.0,130000.0,0,True,False,2,0.0175,0.17559262510974538,1.75,16,8,0.0,0,0
